Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
627,40.0133680,-79.5870710,300.1,124,122,112
633,40.0133500,-79.5869970,300.2,124,122,112
638,40.0133320,-79.5869220,300.4,124,122,112
643,40.0133130,-79.5868480,300.5,124,122,112
648,40.0132950,-79.5867730,301.0,124,122,112
653,40.0132770,-79.5866990,301.1,124,122,112
658,40.0132580,-79.5866240,301.3,127,122,112
658,40.0132400,-79.5865500,301.6,127,122,112
663,40.0132180,-79.5864000,302.0,127,122,112
668,40.0131450,-79.5862900,302.1,127,122,112
673,40.0130770,-79.5862300,302.1,127,122,112
678,40.0130300,-79.5861300,302.0,127,122,112
683,40.0129800,-79.5860400,302.0,127,122,112
688,40.0129300,-79.5859450,301.9,127,122,112
693,40.0128630,-79.5858840,301.9,127,122,112
698,40.0128300,-79.5858460,301.9,127,122,112
708,40.0127100,-79.5857000,301.8,127,122,112
713,40.0126530,-79.5855940,301.7,127,122,112
718,40.0126270,-79.5855440,301.6,126,122,112
718,40.0126000,-79.5854950,301.7,126,122,112
723,40.0125160,-79.5853960,301.7,126,122,112
728,40.0124700,-79.5853350,301.9,126,122,112
738,40.0124050,-79.5852600,302.1,126,122,112
748,40.0123200,-79.5851300,302.7,126,122,112
753,40.0122220,-79.5850450,303.2,126,122,112
758,40.0121420,-79.5849400,303.7,126,122,112
763,40.0120600,-79.5848300,304.0,126,122,112
768,40.0119740,-79.5847500,304.8,126,122,112
773,40.0118980,-79.5846700,305.5,126,122,112
778,40.0118690,-79.5846400,305.8,127,122,112
778,40.0118400,-79.5846100,306.1,127,122,112
788,40.0117380,-79.5844960,307.1,127,122,112
793,40.0116840,-79.5844350,307.7,127,122,112
803,40.0116120,-79.5843400,308.2,127,122,112
808,40.0115170,-79.5842600,308.5,127,122,112
813,40.0114700,-79.5842100,308.7,127,122,112
823,40.0114100,-79.5841750,308.8,127,122,112
828,40.0113330,-79.5841300,308.9,127,122,112
833,40.0112270,-79.5840300,309.0,127,122,112
838,40.0111760,-79.5839750,309.0,117,122,112
838,40.0111240,-79.5839200,309.0,117,122,112
838,40.0111240,-79.5839200,309.0,117,122,112
843,40.0110470,-79.5838600,308.8,117,122,112
848,40.0109700,-79.5837860,308.6,117,122,112
853,40.0109370,-79.5837200,308.4,117,122,112
858,40.0108760,-79.5836640,308.2,117,122,112
863,40.0108070,-79.5835900,308.0,117,122,112
868,40.0107270,-79.5835300,308.1,117,122,112
878,40.0106100,-79.5834200,308.2,117,122,112
883,40.0105170,-79.5833360,308.4,117,122,112
888,40.0104260,-79.5832600,308.7,117,122,112
893,40.0103200,-79.5831500,309.0,117,122,112
898,40.0102780,-79.5830980,309.2,130,122,112
898,40.0102350,-79.5830460,309.3,130,122,112
903,40.0101470,-79.5829800,309.5,130,122,112
908,40.0100940,-79.5829600,309.5,130,122,112
913,40.0100170,-79.5828900,309.9,130,122,112
919,40.0099200,-79.5828200,310.1,130,122,112
928,40.0098200,-79.5826900,310.2,130,122,112
933,40.0097850,-79.5826340,310.1,130,122,112
943,40.0097120,-79.5825650,310.2,130,122,112
948,40.0096550,-79.5825100,310.0,130,122,112
953,40.0096050,-79.5824500,310.0,130,122,112
