Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
1079,39.9086250,-79.7111880,323.7,117,122,112
1079,39.9086570,-79.7111360,323.8,117,122,112
1084,39.9087220,-79.7110300,323.6,117,122,112
1089,39.9088050,-79.7109090,323.6,117,122,112
1094,39.9088300,-79.7108730,323.7,117,122,112
1098,39.9088550,-79.7108360,323.7,117,122,112
1099,39.9088800,-79.7108000,323.7,117,122,112
1104,39.9089200,-79.7107240,323.7,117,122,112
1109,39.9089660,-79.7106550,323.8,117,122,112
1114,39.9090230,-79.7106200,323.7,117,122,112
1119,39.9091100,-79.7105600,323.7,117,122,112
1124,39.9092180,-79.7105400,323.6,117,122,112
1129,39.9093250,-79.7105700,323.8,117,122,112
1134,39.9094050,-79.7106250,323.9,117,122,112
1139,39.9094280,-79.7106570,323.7,118,122,112
1139,39.9094500,-79.7106900,323.6,118,122,112
1144,39.9095000,-79.7107900,323.8,118,122,112
1149,39.9095300,-79.7109200,323.6,118,122,112
1154,39.9094920,-79.7110730,323.8,118,122,112
1159,39.9094570,-79.7111350,323.8,118,122,112
1164,39.9094210,-79.7111980,323.7,118,122,112
1169,39.9093860,-79.7112610,323.8,118,122,112
1174,39.9093510,-79.7113240,323.6,118,122,112
1179,39.9093160,-79.7113860,323.6,118,122,112
1184,39.9092810,-79.7114490,323.7,118,122,112
1189,39.9092460,-79.7115120,323.7,118,122,112
1194,39.9092100,-79.7115750,323.8,118,122,112
1199,39.9091750,-79.7116370,323.6,119,122,112
1199,39.9091400,-79.7117000,323.8,119,122,112
1204,39.9090900,-79.7117900,323.7,119,122,112
1209,39.9090270,-79.7119000,323.8,119,122,112
1214,39.9089620,-79.7120100,323.7,119,122,112
1219,39.9088940,-79.7121300,323.7,119,122,112
1224,39.9087930,-79.7121820,323.7,119,122,112
1229,39.9087420,-79.7121840,323.7,119,122,112
1234,39.9086910,-79.7121870,323.8,119,122,112
1239,39.9086400,-79.7121890,323.8,119,122,112
1244,39.9085900,-79.7121910,323.7,119,122,112
1250,39.9085390,-79.7121930,323.6,119,122,112
1255,39.9084880,-79.7121960,323.6,119,122,112
1259,39.9084370,-79.7121980,323.7,120,122,112
1260,39.9083860,-79.7122000,323.7,120,122,112
1265,39.9083200,-79.7121000,323.6,120,122,112
1270,39.9082800,-79.7119700,323.7,120,122,112
1275,39.9082760,-79.7118500,323.8,120,122,112
1280,39.9082950,-79.7117700,323.7,120,122,112
1285,39.9083200,-79.7116900,323.8,120,122,112
1290,39.9083700,-79.7116000,323.8,120,122,112
1295,39.9084050,-79.7115100,323.6,120,122,112
1300,39.9084500,-79.7114300,323.9,120,122,112
1305,39.9085160,-79.7113600,323.7,120,122,112
1310,39.9085960,-79.7112400,323.6,120,122,112
1319,39.9086340,-79.7111800,323.7,118,122,112
1320,39.9086720,-79.7111200,323.6,118,122,112
1320,39.9086720,-79.7111200,323.6,118,122,112
1325,39.9087330,-79.7110440,323.6,118,122,112
1330,39.9087750,-79.7109600,323.5,118,122,112
1335,39.9088130,-79.7108700,323.7,118,122,112
1340,39.9088820,-79.7107700,323.6,118,122,112
1345,39.9089550,-79.7106600,323.7,118,122,112
1350,39.9090350,-79.7105800,323.8,118,122,112
1355,39.9091470,-79.7105820,323.6,118,122,112
1365,39.9092030,-79.7106030,323.6,118,122,112
1370,39.9092600,-79.7106250,323.5,118,122,112
1375,39.9093170,-79.7106470,323.6,118,122,112
1379,39.9093730,-79.7106680,323.6,121,122,112
1380,39.9094300,-79.7106900,323.9,121,122,112
1385,39.9094770,-79.7107850,323.7,121,122,112
1390,39.9095100,-79.7109150,323.5,121,122,112
1395,39.9095150,-79.7110400,323.6,121,122,112
1404,39.9094620,-79.7112500,323.5,121,122,112
1409,39.9094240,-79.7113300,323.7,121,122,112
1414,39.9093860,-79.7114200,323.5,121,122,112
1420,39.9093320,-79.7114940,323.7,121,122,112
1425,39.9092800,-79.7115550,323.7,121,122,112
1430,39.9092180,-79.7116300,323.8,121,122,112
1435,39.9091570,-79.7117100,323.7,121,122,112
1439,39.9091570,-79.7117100,323.7,116,122,112
1440,39.9091370,-79.7117400,323.7,116,122,112
1445,39.9090350,-79.7118900,323.8,116,122,112
1450,39.9089930,-79.7119600,323.7,116,122,112
1455,39.9089500,-79.7120300,323.7,116,122,112
1460,39.9089050,-79.7121050,323.7,116,122,112
1465,39.9088600,-79.7121900,323.8,116,122,112
1470,39.9088000,-79.7122650,323.7,116,122,112
1475,39.9087300,-79.7123100,323.9,116,122,112
1480,39.9086720,-79.7123260,323.9,116,122,112
1485,39.9085850,-79.7123300,323.8,116,122,112
1490,39.9084930,-79.7123100,323.8,116,122,112
1495,39.9083940,-79.7122400,323.6,116,122,112
1499,39.9083640,-79.7122100,323.6,116,122,112
1500,39.9083330,-79.7121800,323.7,116,122,112
1505,39.9083000,-79.7121000,323.6,116,122,112
1510,39.9082760,-79.7120060,323.7,116,122,112
1515,39.9082640,-79.7119000,323.7,116,122,112
1520,39.9082700,-79.7117840,323.8,116,122,112
1525,39.9083000,-79.7116850,323.8,116,122,112
1530,39.9083500,-79.7116000,323.7,116,122,112
1535,39.9084050,-79.7115300,323.7,116,122,112
1540,39.9084500,-79.7114500,323.6,116,122,112
1545,39.9085120,-79.7113650,323.7,116,122,112
