Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
718,40.0129740,-79.5862050,302.1,124,122,112
721,40.0129660,-79.5861500,302.0,124,122,112
731,40.0128970,-79.5860400,302.0,124,122,112
739,40.0128330,-79.5859400,301.9,124,122,112
744,40.0127530,-79.5858400,301.8,124,122,112
749,40.0126570,-79.5857300,301.8,124,122,112
754,40.0125800,-79.5855800,301.6,124,122,112
759,40.0124930,-79.5854800,301.7,124,122,112
768,40.0124050,-79.5853650,302.0,124,122,112
773,40.0123750,-79.5853100,302.1,124,122,112
778,40.0123200,-79.5852050,302.5,124,122,112
778,40.0123200,-79.5852050,302.5,121,122,112
783,40.0122530,-79.5851000,302.8,121,122,112
788,40.0122000,-79.5850500,303.2,121,122,112
793,40.0121840,-79.5849900,303.5,121,122,112
798,40.0121040,-79.5849100,304.0,121,122,112
803,40.0120400,-79.5848160,304.2,121,122,112
813,40.0119400,-79.5847400,305.0,121,122,112
818,40.0118500,-79.5846800,305.8,121,122,112
823,40.0117700,-79.5845950,306.6,121,122,112
828,40.0117200,-79.5845260,307.1,121,122,112
838,40.0116300,-79.5844400,308.0,121,122,112
838,40.0116300,-79.5844400,308.0,118,122,112
843,40.0116300,-79.5844400,308.0,118,122,112
846,40.0115430,-79.5843350,308.4,118,122,112
851,40.0114900,-79.5842900,308.6,118,122,112
861,40.0113640,-79.5841750,308.8,118,122,112
866,40.0112420,-79.5841000,309.0,118,122,112
871,40.0111660,-79.5840100,309.0,118,122,112
881,40.0110970,-79.5839160,308.9,118,122,112
886,40.0110550,-79.5838800,308.8,118,122,112
891,40.0109860,-79.5838200,308.6,118,122,112
896,40.0108900,-79.5837300,308.3,118,122,112
898,40.0108900,-79.5837300,308.3,116,122,112
901,40.0108030,-79.5836500,308.1,116,122,112
906,40.0107040,-79.5835600,308.1,116,122,112
911,40.0106100,-79.5834800,308.2,116,122,112
916,40.0105300,-79.5834050,308.3,116,122,112
921,40.0104600,-79.5833300,308.5,116,122,112
926,40.0103800,-79.5832600,308.8,116,122,112
936,40.0102500,-79.5831450,309.2,116,122,112
941,40.0101930,-79.5830840,309.3,116,122,112
946,40.0101400,-79.5830400,309.5,116,122,112
951,40.0100630,-79.5829600,309.5,116,122,112
957,40.0099750,-79.5828860,310.0,116,122,112
960,40.0099750,-79.5828860,310.0,114,122,112
962,40.0099100,-79.5828100,310.1,114,122,112
967,40.0098200,-79.5827200,310.2,114,122,112
972,40.0097270,-79.5826340,310.1,114,122,112
977,40.0096550,-79.5825700,310.1,114,122,112
987,40.0095860,-79.5825300,310.0,114,122,112
992,40.0095860,-79.5825300,310.0,114,122,112
997,40.0095060,-79.5824700,310.1,114,122,112
1002,40.0094260,-79.5823600,310.3,114,122,112
1010,40.0092600,-79.5822450,310.9,114,122,112
1015,40.0091860,-79.5821840,311.4,114,122,112
1018,40.0091860,-79.5821840,311.4,118,122,112
1020,40.0091130,-79.5821100,311.9,118,122,112
1025,40.0090450,-79.5820400,312.4,118,122,112
1030,40.0089650,-79.5819800,312.8,118,122,112
1035,40.0089200,-79.5819240,313.1,118,122,112
1040,40.0088540,-79.5818700,313.3,118,122,112
1045,40.0088120,-79.5818000,313.4,118,122,112
1050,40.0087400,-79.5817500,313.5,118,122,112
1055,40.0087000,-79.5816960,313.6,118,122,112
1060,40.0086400,-79.5816400,313.7,118,122,112
1065,40.0086000,-79.5816000,313.8,118,122,112
1070,40.0085220,-79.5815200,314.2,118,122,112
1075,40.0084340,-79.5814400,315.2,118,122,112
1078,40.0084340,-79.5814400,315.2,118,122,112
1080,40.0084100,-79.5813900,315.6,118,122,112
1085,40.0084000,-79.5813500,315.9,118,122,112
1095,40.0082700,-79.5812700,317.3,118,122,112
1105,40.0081830,-79.5812000,318.3,118,122,112
1110,40.0081300,-79.5811540,318.9,118,122,112
1115,40.0080700,-79.5811100,319.3,118,122,112
1120,40.0080450,-79.5810600,319.6,118,122,112
1125,40.0080000,-79.5809860,319.9,118,122,112
1130,40.0079350,-79.5809100,320.3,118,122,112
1135,40.0078850,-79.5808900,320.5,118,122,112
1138,40.0078850,-79.5808900,320.5,120,122,112
1140,40.0078100,-79.5808600,320.8,120,122,112
1145,40.0077820,-79.5808200,320.9,120,122,112
1150,40.0077320,-79.5807800,321.0,120,122,112
1156,40.0076260,-79.5807100,321.3,120,122,112
1161,40.0075840,-79.5806500,321.4,120,122,112
1166,40.0075400,-79.5806100,321.5,120,122,112
1171,40.0074600,-79.5805300,321.8,120,122,112
1176,40.0073800,-79.5804700,322.1,120,122,112
1181,40.0073360,-79.5804200,322.3,120,122,112
1186,40.0072630,-79.5803400,322.7,120,122,112
1191,40.0072170,-79.5802600,323.0,120,122,112
1198,40.0072170,-79.5802600,323.0,118,122,112
1201,40.0071300,-79.5802100,323.3,118,122,112
1206,40.0070400,-79.5800800,323.9,118,122,112
1211,40.0069660,-79.5800200,324.3,118,122,112
1221,40.0068700,-79.5799800,324.8,118,122,112
1226,40.0068050,-79.5799000,325.3,118,122,112
1231,40.0067100,-79.5797960,326.0,118,122,112
1236,40.0066220,-79.5797500,326.0,118,122,112
1241,40.0065420,-79.5797000,326.0,118,122,112
1246,40.0065230,-79.5796660,326.0,118,122,112
1258,40.0063930,-79.5795200,326.0,118,122,112
1258,40.0063930,-79.5795200,326.0,118,122,112
1263,40.0063130,-79.5794400,326.0,118,122,112
1268,40.0062140,-79.5793840,326.1,118,122,112
1273,40.0061530,-79.5793200,326.1,118,122,112
1278,40.0060600,-79.5792000,326.3,118,122,112
1283,40.0060230,-79.5791400,326.4,118,122,112
1298,40.0059300,-79.5790800,326.7,118,122,112
1303,40.0058020,-79.5789900,327.3,118,122,112
1308,40.0056800,-79.5788650,328.2,118,122,112
1313,40.0055900,-79.5788040,328.7,118,122,112
1318,40.0055200,-79.5787500,329.2,118,122,112
1318,40.0055200,-79.5787500,329.2,122,122,112
1328,40.0054360,-79.5786100,329.9,122,122,112
1333,40.0053500,-79.5785450,330.5,122,122,112
1338,40.0053140,-79.5785200,330.8,122,122,112
1346,40.0051770,-79.5783840,331.8,122,122,112
1351,40.0050960,-79.5783100,332.4,122,122,112
