Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
126,40.0086350,-79.5889350,288.4,80,122,112
127,40.0086520,-79.5889300,288.4,82,122,112
128,40.0086630,-79.5889290,288.5,82,122,112
129,40.0086760,-79.5889290,288.5,83,122,112
130,40.0086760,-79.5889290,288.5,83,122,112
131,40.0086940,-79.5889310,288.5,84,122,112
132,40.0087050,-79.5889320,288.6,84,122,112
133,40.0087160,-79.5889320,288.6,85,122,112
134,40.0087260,-79.5889330,288.6,85,122,112
135,40.0087350,-79.5889340,288.6,85,122,112
136,40.0087350,-79.5889340,288.6,86,122,112
137,40.0087530,-79.5889390,288.7,86,122,112
138,40.0087630,-79.5889400,288.7,86,122,112
139,40.0087730,-79.5889420,288.7,86,122,112
140,40.0087830,-79.5889430,288.7,88,122,112
141,40.0087940,-79.5889450,288.8,88,122,112
142,40.0088040,-79.5889470,288.8,88,122,112
143,40.0088160,-79.5889510,288.8,89,122,112
144,40.0088300,-79.5889560,288.9,89,122,112
145,40.0088420,-79.5889620,288.9,90,122,112
146,40.0088420,-79.5889620,288.9,89,122,112
147,40.0088580,-79.5889680,288.9,89,122,112
148,40.0088700,-79.5889710,288.9,89,122,112
149,40.0088830,-79.5889730,289.0,88,122,112
150,40.0088960,-79.5889740,289.0,87,122,112
151,40.0089100,-79.5889750,289.0,87,122,112
152,40.0089270,-79.5889760,289.0,87,122,112
153,40.0089440,-79.5889760,289.0,87,122,112
154,40.0089570,-79.5889750,289.0,87,122,112
155,40.0089690,-79.5889770,289.0,88,122,112
156,40.0089810,-79.5889800,289.0,88,122,112
157,40.0089950,-79.5889830,289.0,88,122,112
158,40.0090080,-79.5889870,289.0,88,122,112
159,40.0090190,-79.5889870,289.0,87,122,112
160,40.0090330,-79.5889820,289.0,87,122,112
161,40.0090480,-79.5889750,289.0,86,122,112
162,40.0090630,-79.5889670,289.0,85,122,112
163,40.0090740,-79.5889610,289.0,85,122,112
164,40.0090880,-79.5889540,289.0,84,122,112
165,40.0091050,-79.5889480,289.0,84,122,112
166,40.0091210,-79.5889440,289.0,84,122,112
167,40.0091350,-79.5889460,289.0,84,122,112
168,40.0091480,-79.5889500,289.0,84,122,112
169,40.0091600,-79.5889560,289.0,84,122,112
170,40.0091730,-79.5889610,289.0,84,122,112
171,40.0091850,-79.5889640,289.0,84,122,112
172,40.0092000,-79.5889660,289.0,85,122,112
173,40.0092150,-79.5889660,289.0,85,122,112
174,40.0092280,-79.5889620,289.0,85,122,112
175,40.0092420,-79.5889570,289.0,85,122,112
176,40.0092570,-79.5889550,289.0,86,122,112
177,40.0092740,-79.5889520,289.0,86,122,112
178,40.0092900,-79.5889480,289.0,86,122,112
179,40.0093090,-79.5889440,289.0,86,122,112
180,40.0093270,-79.5889400,289.0,86,122,112
181,40.0093380,-79.5889350,289.0,86,122,112
182,40.0093380,-79.5889350,289.0,86,122,112
183,40.0093520,-79.5889310,289.0,86,122,112
184,40.0093520,-79.5889310,289.0,85,122,112
185,40.0093670,-79.5889290,289.1,85,122,112
186,40.0093780,-79.5889300,289.1,85,122,112
187,40.0093940,-79.5889320,289.1,84,122,112
188,40.0094070,-79.5889360,289.1,84,122,112
189,40.0094210,-79.5889390,289.2,85,122,112
190,40.0094380,-79.5889440,289.2,86,122,112
191,40.0094550,-79.5889450,289.2,86,122,112
192,40.0094700,-79.5889430,289.3,86,122,112
193,40.0094790,-79.5889430,289.3,87,122,112
194,40.0094790,-79.5889430,289.3,87,122,112
195,40.0095000,-79.5889540,289.3,87,122,112
196,40.0095000,-79.5889540,289.3,85,122,112
