Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
126,40.0088080,-79.5889440,288.8,82,122,112
127,40.0088210,-79.5889520,288.8,82,122,112
128,40.0088300,-79.5889600,288.9,82,122,112
129,40.0088420,-79.5889670,288.9,82,122,112
130,40.0088630,-79.5889710,288.9,82,122,112
131,40.0088850,-79.5889710,289.0,82,122,112
132,40.0089050,-79.5889680,289.0,82,122,112
133,40.0089250,-79.5889660,289.0,81,122,112
134,40.0089410,-79.5889650,289.0,81,122,112
135,40.0089550,-79.5889620,289.0,81,122,112
136,40.0089630,-79.5889570,289.0,81,122,112
137,40.0089690,-79.5889460,289.0,81,122,112
138,40.0089750,-79.5889270,289.0,81,122,112
139,40.0089780,-79.5889090,289.0,81,122,112
140,40.0089790,-79.5888950,289.0,82,122,112
141,40.0089790,-79.5888950,289.0,82,122,112
142,40.0089830,-79.5888760,289.0,82,122,112
143,40.0089890,-79.5888640,289.0,83,122,112
144,40.0089990,-79.5888530,289.0,83,122,112
145,40.0090120,-79.5888440,289.0,83,122,112
146,40.0090120,-79.5888440,289.0,84,122,112
147,40.0090210,-79.5888380,289.0,84,122,112
148,40.0090210,-79.5888380,289.0,85,122,112
149,40.0090500,-79.5888350,289.0,85,122,112
150,40.0090740,-79.5888340,289.0,86,122,112
151,40.0090950,-79.5888350,289.0,86,122,112
152,40.0091140,-79.5888370,289.0,86,122,112
153,40.0091310,-79.5888400,289.0,87,122,112
154,40.0091460,-79.5888420,289.0,87,122,112
155,40.0091580,-79.5888410,289.0,87,122,112
156,40.0091670,-79.5888370,289.0,87,122,112
157,40.0091770,-79.5888340,289.0,86,122,112
158,40.0091870,-79.5888330,289.0,86,122,112
159,40.0091870,-79.5888330,289.0,86,122,112
160,40.0092060,-79.5888320,289.0,86,122,112
161,40.0092220,-79.5888310,289.0,86,122,112
162,40.0092400,-79.5888280,289.0,85,122,112
163,40.0092570,-79.5888280,289.0,85,122,112
164,40.0092700,-79.5888280,289.0,85,122,112
165,40.0092880,-79.5888250,289.0,85,122,112
166,40.0093110,-79.5888180,289.0,85,122,112
167,40.0093330,-79.5888100,289.0,85,122,112
168,40.0093520,-79.5888030,289.0,85,122,112
169,40.0093690,-79.5887990,289.1,84,122,112
170,40.0093830,-79.5887980,289.1,84,122,112
171,40.0093970,-79.5888010,289.1,84,122,112
172,40.0094100,-79.5888040,289.2,84,122,112
173,40.0094100,-79.5888040,289.2,84,122,112
174,40.0094220,-79.5888100,289.2,84,122,112
175,40.0094220,-79.5888100,289.2,84,122,112
176,40.0094220,-79.5888100,289.2,85,122,112
177,40.0094350,-79.5888140,289.2,85,122,112
178,40.0094350,-79.5888140,289.2,85,122,112
179,40.0094520,-79.5888150,289.3,85,122,112
180,40.0094640,-79.5888140,289.3,85,122,112
181,40.0094790,-79.5888130,289.3,86,122,112
182,40.0094970,-79.5888090,289.4,86,122,112
183,40.0095160,-79.5888060,289.4,86,122,112
184,40.0095330,-79.5888040,289.4,86,122,112
185,40.0095480,-79.5888020,289.5,87,122,112
186,40.0095630,-79.5888010,289.5,87,122,112
187,40.0095840,-79.5888050,289.6,87,122,112
188,40.0096010,-79.5888080,289.6,87,122,112
189,40.0096150,-79.5888100,289.6,87,122,112
190,40.0096310,-79.5888120,289.7,87,122,112
191,40.0096410,-79.5888170,289.7,87,122,112
192,40.0096500,-79.5888250,289.7,87,122,112
193,40.0096590,-79.5888320,289.7,87,122,112
194,40.0096670,-79.5888370,289.8,87,122,112
195,40.0096670,-79.5888370,289.8,86,122,112
196,40.0096800,-79.5888440,289.8,86,122,112
